uid,body,url,title,newspaper_uid,host,n_tokens_title,n_tokens_body
bb526d04e8d2b41b75d1b205e12d1c6f,"    googletag.cmd.push(function() {      googletag.display(""dfp-ad-top3_content"");    });  Prepa en línea de la SEP publicó su segunda convocatoria 2019.El periodo de registro para los interesados en inscribirse en Prepa en línea es del 29 de julio al 23 de agosto. Prepa en línea te permite estudiar el bachillerato con flexibilidad, ya que se puede decidir el lugar y la hora para entrar en el aula virtual.Esta modalidad se encuentra abierta las 24 horas del día, los 365 días del año, por lo que se adapta al ritmo y avance de cada estudiante, además de promover el estudio independiente y la disciplina.Este proyecto es 100% gratuito, tiene cobertura nacional y los estudios estarán validados por la SEP a través de la Subsecretaría de Educación Media Superior.Te compartimos la convocatoria Prepa en línea SEP 2019 en PDF.convocatoria prepa en línea sep 2019 by Laísa Salander on Scribd",http://www.unioncdmx.mx/articulo/2019/08/01/educacion/convocatoria-prepa-en-linea-sep-2019,Convocatoria Prepa en línea SEP 2019,eluniversal.csv,www.unioncdmx.mx,4,67
47bb78f7510cf6a2ada97c598a250188,"“Durante mucho tiempo se elevó la economía a rango supremo y se subordinó todo lo demás, yo no creía en eso, incluso, eso fue parte del problema. Es muy importante la atención de los asuntos públicos como para encomendárselo a los economistas, es como encomendar la paz del un país a un militar”.Así hablaba en su mañanera hace un par de días el presidente López Obrador sobre su entrevista con John Micklethwait, editor en jefe de Bloomberg; dejaba en claro que para él los “expertos”, o al menos muchos de ellos, ni son de fiar ni serán el soporte de la Cuarta Transformación.No es nada nuevo. El menosprecio a los expertos parece contagiarse en el mundo, su ataque constante basado en la víscera política sobre el razonamiento lógico ha provocado grandes desastres, por ejemplo, el del Brexit en Gran Bretaña que hoy lleva al Trump Europeo al máximo poder del país en la figura de Boris Johnson.Johnson y su salvaje estilo ha mermado la confianza de inversiones en Inglaterra; desde su triunfo en las elecciones, la libra esterlina ha tenido malas rachas, algo que, de alguna manera, se veía venir.Sin embargo, ni la economía ni la política inglesa pueden compararse a la situación mexicana. Lo que para ellos puede ser una borrachera populista que les traerá una resaca por algunos años, aquí puede significar tirar décadas de modesto, pero constante, desarrollo al caño.Ayer, el presidente se ufanó de los agoreros del desastre que veían una recesión económica dados los pronósticos de decrecimiento en el segundo trimestre del año.Los expertos basaron sus pronósticos en la caída de la actividad industrial y la enorme desconfianza que el presidente y su transformación genera entre los dueños de grandes capitales, que prefieren buscar oportunidades de negocios en otros lares más estables y predecibles.Y los expertos no fallaron por mucho, había, por ejemplo, quien preveía una caída de 0.1% en el PIB para el 2T, al final la cosa quedó un incremento de 0.1%.Más claro, con todos los bemoles y proporciones guardadas, imagine que su empresa tiene un capital de $100 mil, usted, evidentemente, quiere hacer crecer ese capital, estará tan lejos de su meta, casi de igual forma, si de su capital perdió el 0.2% o ganó apenas el 0.1%... En términos reales: su negocio está estancado.Celebrar un 0.1% es algo tan mediocre como celebrarle a un estudiante no haber sido expulsado de la escuela y solo obligarlo a repetir el año.Sí, celebrar un 0.1% es algo muy de una transformación vuelta en deformación. Ojalá que rectifiquemos el rumbo.Sin crecimiento no habrá desarrollo, aquí no se trata de ver el vaso medio lleno o medio vacío, se trata de que no hay agua.DE COLOFÓN.— El caso Oro Negro sigue. El hijo del exsecretario de Hacienda se ampara sin pedir suspensión. Eso, dicen, significa que intentará llevar un juicio pero prófugo en el extranjero… El miedo no anda burro, anda en plataformas. @LuisCardenasMX",https://www.eluniversal.com.mx/columna/luis-cardenas/nacion/crecer-01-y-abrir-la-champana-para-celebrar,Crecer a 0.1% y abrir la champaña para celebrar,eluniversal.csv,www.eluniversal.com.mx,4,229
46029478173513e02f1fe3cf15b3b6b5,"El desarrollo de cáncer de testículos es uno de los padecimientos más comunes en hombres jóvenes. Esta neoplasia, indica el Instituto Mexicano del Seguro Social (IMSS), se asocia con aproximadamente el 3% de las muertes por cáncer en varones.Al igual que otros tipos de cánceres, cuando es detectado de manera oportuna y se inicia un tratamiento, la posibilidad de curación a través de cirugía, quimioterapia o radiación es del 87 al 99%.1. ¿Qué lo causa?José Fidel López García, urólogo oncólogo en el Hospital San José Querétaro, destaca que en la mayoría de los casos el origen del cáncer testicular está relacionado con problemas genéticos, en los que el testículo no logra descender a la bolsa escrotal.Otra de las causas es el contacto con sustancias químicas. Históricamente, este padecimiento tiene su origen en Europa.Aquí, detectaron por primera vez que aquellas personas que limpiaban chimeneas y quedaban con rastro de hollín en las regiones inguinales y testicular, tenían mayores probabilidades de desarrollarlo.2. ¿Cómo identificarlo?El especialista señala que los síntomas que pueden ser indicio de cáncer testicular son aumento en el tamaño de uno o más testículos, cambio en su consistencia, sensación de pesadez y dolor aunque este malestar sólo está presente en el 10% de los tumores cancerígenos.3. ¿Quiénes son los más afectados?Este padecimiento, uno de los más comunes en hombres, se presenta con mayor frecuencia entre los 15 y 35 años de edad. Aunque, asegura López García, en algunas ocasiones suele presentarse durante la infancia, especialmente a los dos años.4. ¿Existen diferentes tipos?Dentro de la estirpe histológica, los tumores cancerígenos se dividen en germinales y no germinales, siendo estos últimos los menos frecuentes.Los tumores germinales, a su vez, se dividen en seminomas, con una frecuencia del 90%, y no seminomas, cuya agresividad es mayor, por lo responden mal a los tratamientos de quimioterapia o radiación.5. ¿Cómo tratarlo?Cuando el cáncer es detectado en etapas avanzadas, la expectativa de vida puede ser menor a seis meses de vida. Incluso, existe la posibilidad de que éste se propague a otras zonas del cuerpo.“Las metástasis de testículo inicialmente se da en la región de ganglios, que está en la parte posterior del cuerpo. De ahí puede emigrar hacia el pulmón u otros órganos”, explica.Una de las ventajas del cáncer testicular, sostiene, es que aún en estadios avanzados la respuesta al tratamiento, sea quimioterapia o radiación, es buena.6. ¿Hay efectos secundarios del tratamiento?El urólogo asegura que tanto la radiación como la quimioterapia pueden traer como consecuencia afectaciones a la fertilidad. Por ello, antes de iniciar cualquier tratamiento se da la opción de guardar espermatozoides.“En la zona de ilíacos o aortoiliaca pasan los nervios encargados de la eyaculación. Muchas veces la infertilidad no es porque se dañe al testículo, sino porque se pierde la función de la eyaculación”,  la cual puede ser temporal.7. ¿Cual es la forma de prevenirlo?Es recomendable que desde lo 13 o 15 años los varones se autoexploren con la finalidad de detectar abscesos o crecimiento anormal.",https://www.elbotiquin.mx/sexualidad/7-cosas-que-debes-saber-sobre-el-cancer-testicular,7 cosas que debes saber sobre el cancer testicular,eluniversal.csv,www.elbotiquin.mx,5,240
21dde4a07259164f3b34837ab60e2adb,"Texto: Carlos Villasana y Ruth Gómez.Fotografía actual: Carlos Villasana.Diseño web: Miguel Ángel Garnica. Compara el antes y después deslizando la barra central(clic aquí para ver más grande)En la actualidad es imposible imaginar la capital sin estructuras de hierro o acero; los esqueletos de las construcciones dependen de materiales que suelen contenerlos, así como cierto mobiliario urbano o infraestructura para la prestación de servicios. Desde finales del siglo XIX a la fecha, estos materiales han sido parte de la vida cotidiana de todo el mundo y, algunos personajes, han logrado crear expresiones artísticas a partir de ellos, tales como joyas, productos de ornamentación, monumentos y edificios.Platicamos con la Dra. Roberta Vassallo, docente de Historia de la Arquitectura en la Universidad Iberoamericana de la Ciudad de México y cuya curiosidad la llevó a especializarse en la arquitectura de acero.Su interés por las estructuras metálicas nació en el 2000, cuando hizo una investigación sobre la arquitectura del hierro en la Argentina, país al que llegó debido a que ganó una beca de la Universidad de Roma, donde estudió arquitectura. En 2005 ganó otra beca, esta vez para estudiar en México sobre el mismo tema.La Dra. Vassallo nos explica que “el hierro es un mineral que en la naturaleza difícilmente se encuentra al estado puro. Lo que llamamos ‘hierro’ es una aleación entre el hierro con el carbono y otros elementos. Dependiendo del porcentaje de carbono presente en la aleación, se obtienen diferentes tipos de ‘hierro’, como el hierro fundido, el hierro forjado y el acero”.La primera vez que se produjo acero fue a mediados del siglo XIX; sin embargo, su producción masiva inició a finales del mismo siglo, ya que se comprobó que era un material altamente resistente y con mayor elasticidad que el hierro forjado o fundido.El hierro y el acero empezaron a tener relevancia en el mundo ya que eran utilizados en la industria, en las fábricas o en las artes. Su maleabilidad y resistencia los hicieron llegar al campo de la arquitectura, ya que como cualquier otra creación del hombre, las construcciones siempre están ligadas con el contexto histórico y económico, reflejando elementos que eran relevantes para un país.De acuerdo con nuestra entrevistada, en México había muchos profesionales de la construcción que dominaban este estilo, porque en las escuelas de arquitectura y de ingeniería aprendían a calcular cómo y cuándo se podía utilizar este tipo de estructuras; entre los nombres más famosos enlistó a José Ramón Ibarrola –quien construyó el “Kiosco Morisco”-, Daniel Garza -autor del “Centro Mercantil”, hoy “Hotel de la Ciudad de México”- y Antonio Torres Torija -uno de los encargados del Palacio de Lecumberri-.Tres de las construcciones más sobresalientes de este estilo se encuentran en la colonia Santa María la Ribera. El Museo Universitario del Chopo, cuya estructura fue importada de Alemania y que en sus inicios era la sede del Museo Nacional de Historia Natural, inaugurado en diciembre de 1913 por el Ministro de Instrucción Pública, Nemesio García Naranjo, el rector de la Universidad Nacional, Ezequiel A. Chávez y el primer director del Museo, Jesús Díaz de León.  El también llamado ""Palacio de Cristal”, fue diseñado por Bruno Möhring para la Exposición de Arte e Industria Textil celebrada en Düsseldorf, Alemania, en 1902.Posteriormente fue desarmado y traído a la ciudad; en 1909 la entonces Secretaría de Instrucción Pública rentó este inmueble para alojar el Museo de Historia Natural; sin embargo, fue solicitado poco antes por el gobierno para albergar la exposición industrial del Japón, en ocasión de las Fiestas del Centenario de la Independencia de 1910.Una magnífica fotografía del Palacio de Cristal sobre la antigua calle del Chopo, hoy Enrique González Martínez en la década de 1910. Colección Villasana Torres.Tras el cierre del museo, estuvo varios años en el abandono, hasta que en 1973 iniciaron labores de restauración y el 25 de noviembre de 1975 este célebre recinto abrió sus puertas como “Museo Universitario del Chopo”.Un llamativo anuncio publicitario del Museo Universitario del Chopo de los años ochenta. La publicidad se enfoca en la propuesta cultural que ofrece este museo, que hasta ese entonces el público en general lo ubicaba más por alojar el enorme esqueleto de un dinosaurio. Colección Villasana - Torres.Otro de los tesoros de acero que tiene la ciudad es el Kiosco Morisco, de procedencia norteamericana. Fue creado por José Ramón Ibarrola como parte del Pabellón Mexicano en la Feria Internacional de Nueva Orléans de 1884; luego fue colocado en la Alameda Central -donde hoy se encuentra el Hemiciclo a Juárez-, y para 1910 fue trasladada a la alameda de Santa María la Ribera.Toma del Kiosco Morisco en los años treinta del siglo pasado. Colección Villasana - Torres.Kiosco Morisco en 2019. Cortesía Uriel Rodríguez.A unos metros del Kiosco se encuentra el Museo del Instituto de Geología de la UNAM: obra de inicios del siglo XX, de la autoría del arquitecto Carlos Herrera -en colaboración con el ingeniero José Guadalupe Aguilera Serrano-, cuya escalera es de origen alemán.El Instituto Geológico Nacional, obra del arquitecto Carlos Herrera, a inicios del siglo XX. Colección Villasana - Torres. Fotografía actual cortesía Uriel Rodríguez.Ya en el Centro Histórico, hay diversos representantes de este estilo arquitectónico: “las escaleras y todo el metal visto tanto del Palacio de Correos, como del ahora Munal, que provinieron de Italia, mientras que la estructura de acero, o el esqueleto, fue importado de los Estados Unidos”, comparte con EL UNIVERSAL la Dra. Roberta Vassallo.Sin embargo, en la Alameda Central hay diversos ejemplos de hierro que la Ciudad de México comparte con el mundo: son fuentes de hierro fundido que tienen sus orígenes en una de las fundiciones artísticas más importantes del mundo: “Val d'Osne"", de París, que enviaba a todo el mundo ejemplares de su catálogo, como las fuentes, los jarrones y otros innumerables elementos arquitectónicos”. Imagen comparativa de ""Neptuno"", años 20 - 2019.  Colección Villasana - Torres.Como todo bien inmueble, las fuentes y las construcciones de acero requieren de un buen mantenimiento, cuidados específicos -que cambian si el bien se encuentra al aire libre o al interior- y sobre todo, que los habitantes de la capital sepan de su importancia, para que el cuidado no dependa únicamente del instituto o institución responsable de salvaguardarlos.Nuestra fotografía principal ilustra al Kiosco Morisco a finales del siglo XIX, cuando se encontraba en la Alameda Central. Colección Villasana-Torres / A. Briquet, Southern Methodist University. Las fotografías comparativas son de la fuente ""Las aguadoras"", presente en la Alameda Central. Fotografía antigua: Colección Villasana - Torres.Fuente: Dra. Roberta Vassallo, docente de Historia de la Arquitectura en la Universidad Iberoamericana de la Ciudad de México. ",https://www.eluniversal.com.mx/mochilazo-en-el-tiempo/la-arquitectura-de-acero-en-la-capital,La arquitectura de acero en la capital,eluniversal.csv,www.eluniversal.com.mx,3,552
d8808c3699641fba5dc617575d73698d,"El Archivo General de la Nación (AGN) desclasificó el expediente que agentes de la Dirección Federal de Seguridad (DFS), antecesora del Centro de Investigación y Seguridad Nacional (Cisen) realizaron sobre el cantante y actor Pedro Infante.EL UNIVERSAL tuvo acceso al expediente, el cual se encuentra en la caja 325 del Palacio de Lecumberri, hoy sede del AGN, en el que se indica que la mañana del 30 de septiembre de 1951, una comitiva de más de 20 integrantes del movimiento henriquista –personas y organizaciones afines al general Miguel Henríquez Guzmán quien era opositor al PRI- llegó de la Ciudad de México a Tlaxcala para realizar reuniones para sumar militantes a su causa.Sin embargo, el hecho tuvo un elemento curioso: un Cadillac propiedad de Pedro Infante fue registrado en la bitácora de los elementos de la Dirección Federal de Seguridad, quienes observaron el número de placas, y confirmaron que el vehículo era propiedad del interprete de “Pepe El Toro”.“El doctor José Pilar Conde, presidente del Comité Estatal Henriquista de Tlaxcala, llegó de la Ciudad de México, acompañado del coronel Porfirio del Castillo, secretario General del Partido Constitucionalista Mexicano y del Sr. (dato borrado) en el automóvil Cadillac, placas 23-840, propiedad del actor Pedro Infante, e inmediatamente tomaron los veintidós cuartos que tiene el Hotel Tlaxcala, para dar alojamiento a la comitiva”.En el expediente de seis fojas del interprete de “Yo no fui”, se indica que esta versión pública fue aprobada por el Comité de Transparencia del Archivo General de la Nación, mediante la resolución emitida el día 2 de mayo de este años, en la que confirma que se hayan testado (borrado) datos, entre ellos nombres de ciudadanos, profesores, agentes y procesados.La justificación de la clasificación de estos datos fue debido a que no se advierten que estas personas hayan sido servidores públicos, que representen a algún sector social, o dirigentes de algún movimiento político, o institución académica.Desde marzo pasado, EL UNIVERSAL ha revelado decenas de expedientes de inteligencia que se encontraban en el Archivo General de la Nación, entre los que destacan los expedientes de expedientes de expresidentes y de destacados políticos, pero también de personajes del espectáculo, como Juan Gabriel, Mario Moreno “Cantinflas”, Verónica Castro, Silvia Pinal, Ignacio López Tarso, Xavier López “Chabelo”, así como los relacionados con los escritores Gabriel García Márquez, Elena Poniatowska y Juan Rulfo. EspecialLos Expedientes del Archivo General de la NaciónNaciónLos servicios de inteligencia del Estado espiaron parejo. Investigaron a expresidentes, reyes y guerrilleros, como a escritores, pintores, cantantes, actores...  ",https://www.eluniversal.com.mx/nacion/en-1951-la-dfs-identifico-un-cadillac-de-pedro-infante-en-una-reunion-de-opositores-al-pri,"En 1951, la DFS identificó un Cadillac de Pedro Infante en una reunión de opositores al PRI",eluniversal.csv,www.eluniversal.com.mx,8,221
bcec7ce5dab875d83021f3f2e7aeb247,"[email protected]Toluca, Méx.— La Secretaría de Movilidad (Semov) mexiquense recibió 14 denuncias por extorsión y ataques en contra de los transportistas de la empresa San Juan Zitlaltepec, sin que hasta el momento la dependencia considere cancelar el servicio en esa ruta, a pesar de las agresiones contra los transportistas, pues a la fecha no hay usuarios lesionados, aseguró el titular de la dependencia, Raymundo Martínez.En entrevista con EL UNIVERSAL, dio a conocer que las denuncias comenzaron desde principios de año.El lunes pasado se reunieron empresarios de esta ruta, conocida como Las Brujas, con el titular la Fiscalía General de Justicia del Estado de México y de la Secretaría de Movilidad para definir estrategias en torno a este tema, del que se sabe es una misma banda la responsable de las agresiones contra los trabajadores de una empresa de la región.“Tenemos una cercanía total y permanente con los transportistas; es decir, están involucradas todas las corporaciones policiacas que participan en la estrategia de coordinación planteada por el gobierno federal en materia de seguridad y de la que ya se hacía cargo el gobierno estatal, con la finalidad de garantizar la seguridad de los usuarios”, explicó.Si bien reconoció que “es un tema que tiene que ver con una situación de complejidad muy severa, en la que todos debemos enfocar esfuerzos para empezar a darle marcha atrás a esta situación”, dijo que por el momento no estudian la posibilidad de retirar la operación de la línea para frenar los ataques, pues tampoco es un planteamiento de los empresarios que son afectados.Martínez Carbajal afirmó que hay otros derroteros que podrían asumir el servicio y no poner en peligro a los usuarios, pero descartó que sea necesario sacar de circulación a la línea Las Brujas.Enfatizó que es un tema que se ha concentrado en la zona de Zumpango, que no fue descuidado por las autoridades estatales y que no se han visto involucrados los usuarios, sólo los trabajadores de la línea Alianza de Autotransportistas de Zumpango, A.C., quienes son víctimas de estos “ataques arteros”.El secretario de Movilidad reconoció que ante este tipo de eventos es imposible que sean de utilidad el GPS, las cámaras de videovigilancia y todos los equipos de seguridad tecnológicos dispuestos en las unidades, sino que deben generar corredores seguros, con acompañamiento de las corporaciones policiacas.",https://www.eluniversal.com.mx/metropoli/edomex/crecen-ataques-transportistas-metropolitanos-van-14-denuncias-por-extorsion-en-2019,Crecen ataques a transportistas metropolitanos; van 14 denuncias por extorsión en 2019,eluniversal.csv,www.eluniversal.com.mx,7,174
a0df76378c3c5b662a266a358a5f565a,"El segundo paciente con ébola en Goma, gran ciudad del este de República Democrática del Congo, murió y un tercer paciente fue diagnosticado con el virus el miércoles, causando preocupación entre la población en la región en la víspera del primer aniversario de la declaración de la epidemia.Además, en la vecina provincia de Kivu del Sur, 15 personas fueron puestas en cuarentena en una localidad en la ribera del lago Kivu. Por primera vez se registran casos sospechosos de ébola en esta provincia.""El enfermo confirmado de ébola en Goma murió y se tomaron todas las medidas para cortar el canal de contaminación"", declaró a la AFP Jean-Jacques Muyembe, el nuevo funcionario nombrado por la presidencia para coordinar la respuesta a la epidemia.El paciente había llegado al centro de tratamiento ""en el día 11 de su enfermedad, realmente no tenía esperanza porque la enfermedad estaba muy avanzada. Murió en la noche de martes a miércoles"", indicó Aruna Abedi, coordinador de la lucha contra el ébola en la provincia Kivu del Norte.El hombre fallecido en Goma --capital de Kivu del Norte y fronteriza con Ruanda-- era el segundo caso registrado en ese núcleo del este del país. Hace dos semanas se detectó el primero. Y el miércoles por la noche, Aruna Abedi anunció que se había detectado un tercer caso del virus del Ébola en Goma.""Este tercer caso confirmado es la hija de un año del padre de 10 hijos que falleció hoy [el miércoles] por ébola en el Centro de Tratamiento del Ébola de Kiziba. La niña ya presentaba síntomas de la enfermedad"", declaró a la AFP un responsable del sistema de respuesta bajo condición de anonimato.En Goma, la angustia empezó a ganar terreno entre sus dos millones de habitantes.""Tengo miedo de que la enfermedad nos alcance a todos. Oíamos hablar de ella de lejos, pero ahora el virus está en nuestra ciudad"", decía con desolación Anuarite Sifa, una obrera de 27 años.""Estamos sensibilizados, respetamos las reglas (lavado de manos y control de la temperatura), pero lo que queremos es que la epidemia termine pronto"", afirmó Jonas Shukuru, conductor de mototaxi de la ciudad.Desde que se declaró la epidemia, el 1 de agosto de 2018, no se registró ningún caso en la capital congoleña, a dos horas de avión de los principales focos de infección. La enfermedad quedó hasta ahora relativamente circunscrita, pero la aparición de nuevos casos en una ciudad como Goma incrementó la amenaza de una propagación de la epidemia, responsable ya de 1 mil 803 muertes, según las últimas cifras publicadas el miércoles por las autoridadesCinco embarcaciones que salieron de Goma fueron inmovilizadas este miércoles en el puerto de Bukavu, del otro lado del lago Kivu, para ser sometidas a control sanitario, lo que provocó inquietud en la ciudad.La décima epidemia en República Democrática del Congo (RDC) preocupa más allá de las fronteras de las provincias de Kivu del Norte y de Ituri (este).Arabia Saudita cerró las puertas de la Meca a los musulmanes residentes en RDC para evitar cualquier riesgo de contagio en la próxima peregrinación. Y en el aeropuerto de Casablanca, en Marruecos, se reparte un folleto con consejos e información sobre el ébola a los pasajeros procedentes de Kinshasa. La Organización Mundial de la Salud (OMS) declaró el ébola una ""emergencia de salud pública de alcance internacional"".La ayuda extranjera aumentó y el Banco Mundial anunció que aportará 300 millones de dólares adicionales en ayudas.La enfermedad apareció en 1976 en el entonces Zaire (hoy RDC), cerca del río Ébola y en 2014 causó 11 mil muertes en África del Oeste. La epidemia causó estragos, principalmente, en las zonas de Beni y Butembo-Katwa, que son presa de la violencia desde hace 25 años entre grupos armados, cuya presencia complicó las acciones de prevención. Aún así, los equipos sobre el terreno se quejan, sobre todo, de la ""reticencia"" y la ""resistencia"" de los habitantes, que niegan la enfermedad y rechazan vacunarse u hospitalizar a familiares, o los entierros ""dignos y en seguridad"" que lleva a cabo la Cruz Roja para evitar cualquier contacto con los fluidos del difunto, muy contagiosos. La epidemia también tuvo varias consecuencias políticas. El ministro congoleño de Salud, Oly Ilunga, dimitió a finales de julio al considerarse desacreditado por el presidente, Etienne Tshisekedi, que decidió encargarse personalmente de la lucha contra el ébola. Ilunga se oponía a la introducción de una segunda vacuna, reiterando su confianza en la inyección actual, de los laboratorios Merck, e invocando los riesgos que podría implicar la introducción de un nuevo producto en unas comunidades muy recelosas respecto al personal sanitario. agv",https://www.eluniversal.com.mx/mundo/muere-segundo-paciente-de-ebola-en-congo-del-este-detectan-tercer-caso,Muere segundo paciente de ébola en Congo del este; detectan tercer caso,eluniversal.csv,www.eluniversal.com.mx,8,394
edff2e9483ed1399ca2bb7b3784fb421,"Bajo los influjos de las drogas, Víctor mató a machetazos a su hermanastra en el fraccionamiento Real de Costitlán; ante las autoridades aseguró que sostenía una relación con la víctima y que discutieron. El agresor ya fue detenido e ingresado a un penal.La madrugada del viernes, Víctor y su hermana política, de unos 40 años, consumieron narcóticos dentro de su casa, pero terminaron discutiendo.“Él estaba drogado, ella también se drogaba, es lo que decía él; al parecer tenían relaciones (sexuales) entre ellos”, señaló la policía.Cuando acudieron los servicios de emergencia hallaron a la víctima sin vida sobre un colchón, dentro de una habitación pequeña.El agente del MP inició una carpeta de investigación que permitió establecer que el día de los hechos la víctima habría estado con este sujeto, quien al parecer la asesinó luego de sostener relaciones. Por ello, un juez otorgó una orden de aprehensión en contra del sospechoso. ArtículoReportan un feminicidio por día en el Estado de MéxicoMetrópoliDatos del Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública señalan que los municipios con más asesinatos de mujeres son: Ixtapaluca, Toluca, Tultitlán, Chalco, Izcalli, Ecatepec y Valle de Chalco lr.",https://www.eluniversal.com.mx/metropoli/cdmx/cae-presunto-feminicida-que-asesino-machetazos-su-hermanastra-en-edomex,Cae presunto feminicida que asesinó a machetazos a su hermanastra en Edomex ,eluniversal.csv,www.eluniversal.com.mx,7,91
d9525f29d511712f4a11440288f92552,"[email protected]El coordinador de Morena en la Cámara de Diputados, Mario Delgado, dijo que puede darle las garantías a la presidenta nacional de su partido, Yeidckol Polevnsky, de que de “ninguna manera” se están desviando recursos de la Cámara para ocupar cargos partidistas, ni para otra acción.Afirmó que las giras que ha hecho son parte de los informes que están haciendo los diputados en sus estados a un año de la Legislatura, por lo que reiteró que “no está haciendo otro tipo de actividad”, aunque sí hay una reflexión al interior de la fracción parlamentaria de lo que sigue para el partido, tras el triunfo de 2018.“Hay que hacer redefiniciones. A Yeidckol le reconozco su trabajo como líder, tiene logros históricos, como ganar la Presidencia y la mayoría en las dos Cámaras. La respeto y le puedo dar las garantías de que no hay ningún desvío de recursos públicos”, externó en conferencia.Delgado Carrillo señaló que él no cree en la confrontación al interior de los partidos, además de que no puede hacer campaña para ser presidente de Morena, cuando el partido no ha entrado al proceso de renovación de la dirigencia nacional.“Yo no he dicho siquiera si voy a participar o no, lo que he dicho es que me interesa participar en las redefiniciones para que el movimiento trascienda por muchos años. Debe haber una respetuosa discusión de ideas. Nuestro deber es la unión, no la división, el proyecto de transformación debe ser más grande que cualquier aspiración personal”, expresó.El líder parlamentario refirió que los diputados, como militantes de Morena, tienen la oportunidad de hacer una reflexión, una consulta de qué es lo que sigue en el partido después de haber cerrado un ciclo muy importante y la meta de que Andrés Manuel López Obrador lograra la Presidencia, y eso ya se cumplió.“Tenemos que hacer redefiniciones muy importantes hacia el interior del partido. Cómo nos vamos a organizar, cuál va a ser ahora nuestra meta, porque debe quedar muy claro que debemos estar a la altura de este momento histórico, y primero garantizar que se consolide y trascienda el proyecto de la Cuarta Transformación. Y eso lo estamos haciendo a título propio como legisladores y no estamos utilizando recursos para ello”, indicó.",https://www.eluniversal.com.mx/nacion/de-ninguna-manera-se-desvian-recursos-para-fines-partidistas,“De ninguna manera se desvían recursos para fines partidistas”,eluniversal.csv,www.eluniversal.com.mx,6,174
da7c0e2dc54b736c2c2c01f09745fc5f,"CDMX.- El conteo diario del gobierno federal registró 2 mil 414 víctimas de homicidio doloso en julio, un promedio de 78 asesinatos diarios en el país.Debido a la subestimación de entre 20% y 25% de estos datos con respecto a los que reporta el Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública (SESNSP), los expertos en la materia calculan que el mes pasado cerró entre 2 mil 896 y 3 mil 017 muertes violentas.Según el conteo diario, las entidades con más homicidios dolosos en julio son Guanajuato, Estado de México, Baja California, Chihuahua, Jalisco, Guerrero y Ciudad de México.El informe se entrega todos los días al presidente Andrés Manuel López Obrador en la reunión de Gabinete de Seguridad y es elaborado por un equipo interdisciplinario constituido por la Secretaría de Seguridad y Protección Ciudadana, Secretaría de la Defensa Nacional (Sedena), la Secretaría de Marina (Semar) y la Fiscalía General de la República (FGR).Los datos del reporte diario de homicidios dolosos son preliminares. ",https://www.eluniversal.com.mx/nacion/gobierno-registra-2-mil-414-homicidios-dolosos-en-julio,Gobierno registra 2 mil 414 homicidios dolosos en julio,eluniversal.csv,www.eluniversal.com.mx,6,83
800477d6e3644eab8e542bf3effc93d0,"Un juez federal dejó sin efectos la suspensión que protegía a Emilio Lozoya Austin, exdirector de Petróleos Mexicanos (Pemex) contra la orden de capturarlo por el caso Odebrecht.Este miércoles el Juez Décimo Cuarto de Distrito de Amparo en materia Penal en la Ciudad de México publicó un acuerdo en el que tuvo por desistido a Lozoya Austin del incidente de suspensión contra la orden de aprehensión emitida por un juez de control del Reclusorio Norte en el caso Odebrecht.EL UNIVERSAL informó que el juez de amparo concedió la suspensión definitiva a Lozoya Austin contra la orden de captura, pero para conservar dicha medida debía presentarse ante el juez de control del Reclusorio Norte que la emitió.Por ello, su defensa decidió desistirse del incidente de suspensión por lo que el acuerdo dictado por el juez y publicado este miércoles deja vía libre a la Fiscalía General de la República (FGR), tanto por el caso Odebrecht como por la supuesta compra irregular de Agronitrogenados, en el que tampoco cuenta con una suspensión.ArtículoSeis cercanos a Peña Nieto, bajo lupa de la FiscalíaNaciónGobierno los investiga por presuntos actos de corrupción y lavado; bajo la lupa, 3 exsecretarios de Estado y el exdirector de Pemex La FGR señaló a Lozoya por lavado de dinero, cohecho y asociación delictuosa derivado de la investigación por el caso Odebrecht.Consiguió que un juez del Reclusorio Norte emitiera órdenes de aprehensión contra el exfuncionario, su hermana Gilda Susana Lozoya; su madre, Gilda Margarita Austin y Solís; su esposa, Marielle Helene Eckes, y Nelly Maritza Aguilera Concha.Artículo¿Quiénes son los Lozoya, la familia del exdirector de Pemex inhabilitado?NaciónLa hermana y la esposa del exdirector de Pemex tienen congeladas sus cuentas bancarias por el momento  ",https://www.eluniversal.com.mx/nacion/fgr-con-libre-para-detener-lozoya-por-caso-odebrecht,"FGR, con vía libre para detener a Lozoya por caso Odebrecht",eluniversal.csv,www.eluniversal.com.mx,7,151
